timestamp,forex currencies,open,close,high,low,num of trades
2024-10-16,JPY/USD,0.0067071,0.0066847,0.0067137,0.00666,4264
2024-10-17,JPY/USD,0.0066858,0.00666080515812751,0.00669953907171187,0.00664,4197
2024-10-18,JPY/USD,0.0066614,0.00668744232080998,0.00669433659124381,0.0066592,3722
2024-10-20,JPY/USD,0.00668762121313449,0.0066833,0.00668887372744177,0.00668,298
2024-10-21,JPY/USD,0.0066829,0.0066382,0.00670690811535882,0.00662,4287
2024-10-22,JPY/USD,0.0066386,0.0066152,0.00664332644641825,0.00661,4194
2024-10-23,JPY/USD,0.0066157,0.0065442,0.0066157,0.00652,4204
2024-10-24,JPY/USD,0.0065467,0.0065871,0.00659787284579452,0.00654,3970
2024-10-25,JPY/USD,0.006587,0.00656598818122127,0.00660100863411929,0.0065584,3767
2024-10-27,JPY/USD,0.0065184,0.0065366,0.00654887424851668,0.0065181,464
2024-10-28,JPY/USD,0.0065374,0.0065286,0.0065603,0.00649,4278
2024-10-29,JPY/USD,0.00652971674088778,0.006523,0.00654565924607097,0.006499,4304
2024-10-30,JPY/USD,0.0065236,0.0065247,0.00654411716587374,0.00651,4304
2024-10-31,JPY/USD,0.0065254,0.0065795,0.00658709456432957,0.0065,4393
2024-11-01,JPY/USD,0.0065804,0.00653680219636554,0.00658648716293652,0.00652,3835
2024-11-03,JPY/USD,0.0065628,0.00656611752037138,0.00656961160456194,0.0065455,340
2024-11-04,JPY/USD,0.0065667,0.00656762685371268,0.00659813404769131,0.00656,4013
2024-11-05,JPY/USD,0.00656611752037138,0.0066012,0.00660672167863585,0.00654,4038
2024-11-06,JPY/USD,0.0066,0.0064795,0.00660811873467743,0.00646,4411
2024-11-07,JPY/USD,0.0064794,0.0065275,0.00654818811634821,0.00646,4376
2024-11-08,JPY/USD,0.006529,0.00655144852526894,0.00657215901995965,0.00651,4013
2024-11-10,JPY/USD,0.00654450261780105,0.0065389,0.00654883136104362,0.0065345,344
2024-11-11,JPY/USD,0.0065395808128699,0.0065133,0.00654099239936683,0.00649,4270
2024-11-12,JPY/USD,0.00651291837359402,0.0064651,0.00651826744451325,0.00645,4282
2024-11-13,JPY/USD,0.00646483453256014,0.00643392997310617,0.00647823636493201,0.00642,4322
2024-11-14,JPY/USD,0.006433,0.00638993967896943,0.00643351604518902,0.00638,4313
2024-11-15,JPY/USD,0.0063904,0.00647668393782383,0.00649861254622138,0.00637,4031
2024-11-17,JPY/USD,0.00647668393782383,0.0064656,0.00647668393782383,0.0064606,334
2024-11-18,JPY/USD,0.00646771961141941,0.0064667,0.00649903489331834,0.00643,4343
2024-11-19,JPY/USD,0.006467,0.0064622,0.0065232,0.00645,4330
2024-11-20,JPY/USD,0.0064627,0.00643873543236109,0.0064677,0.00641,4319
2024-11-21,JPY/USD,0.0064388,0.00648727197239017,0.00649624841653945,0.00643,4341
2024-11-22,JPY/USD,0.0064854,0.00645994832041344,0.00649409686594885,0.00644,4004
2024-11-25,JPY/USD,0.006494,0.0064759,0.00650825572238384,0.00646,1789
2024-11-26,JPY/USD,0.00647777475481623,0.0065374,0.0065374,0.0064757,4393
